id,digit
10445,2
10446,9
10447,7
10448,6
10449,5
10450,7
10451,1
10452,7
10453,4
10454,7
10455,8
10456,1
10457,0
10458,5
10459,5
10460,4
10461,1
10462,7
10463,7
10464,9
10465,0
10466,0
10467,3
10468,2
10469,9
10470,1
10471,1
10472,2
10473,4
10474,7
10475,1
10476,5
10477,6
10478,5
10479,6
10480,6
10481,0
10482,4
10483,7
10484,7
10485,3
10486,1
10487,8
10488,5
10489,2
10490,3
10491,9
10492,3
10493,3
10494,7
10495,3
10496,5
10497,2
10498,7
10499,5
10500,4
10501,0
10502,5
10503,5
10504,6
10505,6
10506,1
10507,4
10508,1
10509,3
10510,6
10511,5
10512,6
10513,8
10514,1
10515,6
10516,5
10517,9
10518,6
10519,4
10520,7
10521,8
10522,6
10523,6
10524,1
10525,3
10526,1
10527,8
10528,7
10529,5
10530,7
10531,0
10532,7
10533,1
10534,4
10535,7
10536,9
10537,7
10538,5
10539,5
10540,7
10541,6
10542,0
10543,3
10544,8
10545,6
10546,1
10547,7
10548,7
10549,8
10550,1
10551,1
10552,1
10553,0
10554,2
10555,2
10556,1
10557,2
10558,6
10559,5
10560,7
10561,6
10562,3
10563,6
10564,6
10565,1
10566,6
10567,9
10568,8
10569,2
10570,4
10571,7
10572,7
10573,9
10574,9
10575,5
10576,4
10577,5
10578,7
10579,9
10580,8
10581,9
10582,0
10583,5
10584,1
10585,3
10586,5
10587,7
10588,4
10589,7
10590,4
10591,8
10592,4
10593,7
10594,5
10595,8
10596,3
10597,2
10598,4
10599,6
10600,4
10601,6
10602,0
10603,9
10604,6
10605,7
10606,6
10607,6
10608,1
10609,3
10610,4
10611,1
10612,5
10613,4
10614,1
10615,9
10616,3
10617,1
10618,1
10619,4
10620,2
10621,6
10622,7
10623,6
10624,6
10625,3
10626,1
10627,8
10628,6
10629,0
10630,3
10631,7
10632,7
10633,1
10634,1
10635,4
10636,6
10637,3
10638,0
10639,7
10640,2
10641,1
10642,6
10643,6
10644,1
10645,1
10646,7
10647,9
10648,5
10649,1
10650,1
10651,7
10652,9
10653,5
10654,5
10655,1
10656,8
10657,5
10658,3
10659,9
10660,2
10661,5
10662,2
10663,6
10664,5
10665,4
10666,1
10667,3
10668,2
10669,7
10670,9
10671,1
10672,9
10673,3
10674,9
10675,1
10676,0
10677,7
10678,2
10679,6
10680,4
10681,5
10682,1
10683,3
10684,2
10685,9
10686,9
10687,3
10688,0
10689,2
10690,8
10691,7
10692,9
10693,2
10694,5
10695,0
10696,8
10697,1
10698,7
10699,6
10700,7
10701,6
10702,1
10703,2
10704,2
10705,1
10706,2
10707,4
10708,4
10709,9
10710,4
10711,7
10712,6
10713,8
10714,1
10715,5
10716,6
10717,7
10718,5
10719,9
10720,0
10721,3
10722,5
10723,6
10724,6
10725,1
10726,2
10727,1
10728,5
10729,1
10730,9
10731,0
10732,9
10733,3
10734,4
10735,1
10736,6
10737,4
10738,0
10739,8
10740,1
10741,4
10742,6
10743,7
10744,1
10745,6
10746,9
10747,4
10748,8
10749,2
10750,5
10751,4
10752,0
10753,5
10754,4
10755,6
10756,2
10757,4
10758,6
10759,4
10760,3
10761,2
10762,6
10763,0
10764,1
10765,6
10766,3
10767,6
10768,5
10769,9
10770,8
10771,6
10772,7
10773,7
10774,7
10775,1
10776,7
10777,9
10778,1
10779,9
10780,8
10781,7
10782,0
10783,7
10784,2
10785,8
10786,6
10787,5
10788,7
10789,2
10790,1
10791,8
10792,5
10793,2
10794,9
10795,1
10796,5
10797,5
10798,1
10799,9
10800,6
10801,8
10802,5
10803,7
10804,5
10805,1
10806,1
10807,3
10808,0
10809,4
10810,5
10811,3
10812,3
10813,2
10814,8
10815,6
10816,5
10817,7
10818,4
10819,3
10820,4
10821,1
10822,1
10823,3
10824,0
10825,5
10826,3
10827,7
10828,6
10829,2
10830,2
10831,4
10832,6
10833,4
10834,2
10835,3
10836,5
10837,5
10838,1
10839,5
10840,2
10841,3
10842,3
10843,6
10844,3
10845,5
10846,1
10847,9
10848,5
10849,1
10850,3
10851,2
10852,4
10853,8
10854,8
10855,1
10856,1
10857,1
10858,7
10859,7
10860,9
10861,1
10862,6
10863,6
10864,0
10865,0
10866,5
10867,0
10868,8
10869,7
10870,3
10871,2
10872,5
10873,3
10874,3
10875,1
10876,5
10877,4
10878,1
10879,5
10880,7
10881,1
10882,1
10883,0
10884,0
10885,1
10886,9
10887,1
10888,6
10889,6
10890,3
10891,8
10892,2
10893,4
10894,3
10895,1
10896,3
10897,6
10898,1
10899,1
10900,4
10901,5
10902,1
10903,1
10904,7
10905,0
10906,0
10907,5
10908,7
10909,7
10910,3
10911,0
10912,6
10913,5
10914,3
10915,1
10916,4
10917,3
10918,6
10919,2
10920,4
10921,4
10922,5
10923,0
10924,7
10925,7
10926,0
10927,4
10928,2
10929,0
10930,3
10931,8
10932,2
10933,0
10934,4
10935,1
10936,1
10937,2
10938,3
10939,3
10940,1
10941,0
10942,1
10943,3
10944,2
10945,1
10946,7
10947,5
10948,6
10949,5
10950,4
10951,4
10952,7
10953,5
10954,1
10955,1
10956,7
10957,7
10958,9
10959,4
10960,0
10961,0
10962,6
10963,5
10964,3
10965,4
10966,3
10967,9
10968,8
10969,3
10970,7
10971,2
10972,6
10973,0
10974,1
10975,7
10976,7
10977,6
10978,4
10979,3
10980,0
10981,4
10982,8
10983,7
10984,1
10985,9
10986,2
10987,5
10988,0
10989,0
10990,0
10991,9
10992,5
10993,7
10994,8
10995,8
10996,2
10997,8
10998,7
10999,1
11000,6
11001,7
11002,8
11003,5
11004,7
11005,5
11006,4
11007,9
11008,2
11009,1
11010,4
11011,2
11012,4
11013,5
11014,8
11015,7
11016,2
11017,3
11018,9
11019,5
11020,7
11021,0
11022,7
11023,1
11024,8
11025,9
11026,1
11027,1
11028,0
11029,2
11030,0
11031,1
11032,4
11033,9
11034,9
11035,1
11036,5
11037,9
11038,8
11039,0
11040,0
11041,0
11042,5
11043,5
11044,0
11045,4
11046,2
11047,2
11048,6
11049,4
11050,5
11051,6
11052,8
11053,6
11054,5
11055,7
11056,1
11057,9
11058,8
11059,0
11060,6
11061,1
11062,9
11063,5
11064,9
11065,3
11066,0
11067,6
11068,6
11069,1
11070,5
11071,8
11072,3
11073,5
11074,3
11075,3
11076,7
11077,0
11078,6
11079,2
11080,9
11081,9
11082,7
11083,5
11084,1
11085,5
11086,1
11087,8
11088,1
11089,7
11090,2
11091,8
11092,6
11093,7
11094,5
11095,5
11096,2
11097,2
11098,5
11099,6
11100,5
11101,2
11102,3
11103,0
11104,8
11105,3
11106,5
11107,4
11108,0
11109,6
11110,7
11111,1
11112,3
11113,4
11114,1
11115,6
11116,6
11117,5
11118,7
11119,8
11120,5
11121,8
11122,1
11123,8
11124,6
11125,7
11126,5
11127,1
11128,7
11129,6
11130,4
11131,5
11132,7
11133,6
11134,2
11135,7
11136,2
11137,7
11138,6
11139,9
11140,6
11141,2
11142,6
11143,2
11144,2
11145,3
11146,4
11147,7
11148,7
11149,6
11150,1
11151,3
11152,8
11153,0
11154,1
11155,4
11156,7
11157,9
11158,0
11159,9
11160,6
11161,2
11162,1
11163,4
11164,6
11165,6
11166,0
11167,7
11168,9
11169,4
11170,6
11171,0
11172,4
11173,1
11174,0
11175,1
11176,6
11177,1
11178,5
11179,7
11180,4
11181,8
11182,6
11183,5
11184,2
11185,5
11186,7
11187,2
11188,9
11189,4
11190,1
11191,2
11192,6
11193,2
11194,9
11195,8
11196,0
11197,6
11198,8
11199,2
11200,0
11201,4
11202,8
11203,9
11204,1
11205,6
11206,0
11207,1
11208,9
11209,0
11210,1
11211,8
11212,4
11213,4
11214,1
11215,3
11216,5
11217,4
11218,4
11219,7
11220,1
11221,2
11222,2
11223,0
11224,3
11225,2
11226,9
11227,1
11228,7
11229,0
11230,3
11231,6
11232,5
11233,0
11234,3
11235,3
11236,3
11237,6
11238,3
11239,6
11240,8
11241,0
11242,8
11243,8
11244,6
11245,5
11246,2
11247,4
11248,7
11249,2
11250,8
11251,9
11252,2
11253,4
11254,1
11255,0
11256,3
11257,3
11258,5
11259,2
11260,3
11261,8
11262,4
11263,4
11264,8
11265,9
11266,8
11267,3
11268,6
11269,0
11270,9
11271,3
11272,4
11273,4
11274,2
11275,2
11276,5
11277,3
11278,0
11279,0
11280,0
11281,5
11282,4
11283,7
11284,8
11285,9
11286,0
11287,1
11288,5
11289,2
11290,1
11291,1
11292,6
11293,1
11294,1
11295,6
11296,5
11297,6
11298,6
11299,6
11300,1
11301,2
11302,5
11303,7
11304,5
11305,1
11306,7
11307,3
11308,1
11309,1
11310,1
11311,9
11312,9
11313,1
11314,3
11315,6
11316,8
11317,6
11318,4
11319,0
11320,5
11321,0
11322,4
11323,4
11324,1
11325,6
11326,7
11327,2
11328,5
11329,8
11330,8
11331,5
11332,1
11333,8
11334,4
11335,2
11336,2
11337,8
11338,2
11339,1
11340,5
11341,8
11342,1
11343,5
11344,7
11345,3
11346,9
11347,3
11348,7
11349,9
11350,6
11351,6
11352,8
11353,9
11354,2
11355,3
11356,8
11357,4
11358,6
11359,5
11360,5
11361,2
11362,1
11363,5
11364,5
11365,3
11366,9
11367,9
11368,5
11369,3
11370,9
11371,3
11372,2
11373,0
11374,5
11375,9
11376,4
11377,7
11378,8
11379,5
11380,7
11381,8
11382,7
11383,3
11384,6
11385,1
11386,1
11387,9
11388,0
11389,3
11390,8
11391,8
11392,2
11393,7
11394,3
11395,1
11396,2
11397,6
11398,3
11399,2
11400,7
11401,5
11402,4
11403,4
11404,6
11405,9
11406,3
11407,9
11408,0
11409,4
11410,9
11411,0
11412,0
11413,1
11414,0
11415,3
11416,4
11417,8
11418,1
11419,9
11420,3
11421,2
11422,1
11423,2
11424,0
11425,7
11426,9
11427,1
11428,0
11429,6
11430,7
11431,5
11432,1
11433,6
11434,3
11435,3
11436,6
11437,1
11438,1
11439,5
11440,0
11441,6
11442,9
11443,3
11444,3
11445,4
11446,6
11447,7
11448,5
11449,1
11450,7
11451,0
11452,3
11453,6
11454,4
11455,6
11456,2
11457,9
11458,1
11459,7
11460,0
11461,2
11462,9
11463,7
11464,4
11465,3
11466,4
11467,1
11468,1
11469,5
11470,1
11471,3
11472,4
11473,5
11474,4
11475,1
11476,1
11477,2
11478,0
11479,7
11480,2
11481,5
11482,5
11483,9
11484,0
11485,4
11486,6
11487,3
11488,3
11489,3
11490,3
11491,2
11492,5
11493,2
11494,7
11495,1
11496,7
11497,3
11498,2
11499,4
11500,4
11501,6
11502,2
11503,7
11504,6
11505,5
11506,1
11507,2
11508,9
11509,9
11510,2
11511,1
11512,1
11513,6
11514,4
11515,9
11516,1
11517,5
11518,5
11519,1
11520,7
11521,0
11522,4
11523,1
11524,7
11525,7
11526,7
11527,3
11528,7
11529,0
11530,2
11531,2
11532,2
11533,0
11534,3
11535,7
11536,4
11537,7
11538,4
11539,0
11540,2
11541,5
11542,2
11543,9
11544,0
11545,1
11546,4
11547,4
11548,8
11549,7
11550,9
11551,3
11552,2
11553,5
11554,1
11555,4
11556,0
11557,0
11558,3
11559,9
11560,9
11561,0
11562,5
11563,6
11564,2
11565,3
11566,7
11567,7
11568,2
11569,1
11570,9
11571,5
11572,7
11573,5
11574,7
11575,2
11576,7
11577,4
11578,9
11579,5
11580,6
11581,8
11582,6
11583,1
11584,5
11585,9
11586,2
11587,1
11588,2
11589,1
11590,4
11591,8
11592,7
11593,1
11594,0
11595,2
11596,9
11597,4
11598,0
11599,1
11600,6
11601,5
11602,4
11603,4
11604,3
11605,9
11606,4
11607,6
11608,8
11609,5
11610,6
11611,0
11612,0
11613,9
11614,3
11615,8
11616,6
11617,5
11618,9
11619,4
11620,8
11621,9
11622,7
11623,9
11624,2
11625,9
11626,3
11627,5
11628,3
11629,6
11630,2
11631,7
11632,7
11633,9
11634,1
11635,8
11636,2
11637,9
11638,5
11639,0
11640,7
11641,5
11642,7
11643,5
11644,6
11645,8
11646,6
11647,0
11648,8
11649,7
11650,7
11651,5
11652,5
11653,0
11654,7
11655,7
11656,3
11657,0
11658,1
11659,8
11660,6
11661,5
11662,7
11663,1
11664,1
11665,1
11666,1
11667,6
11668,0
11669,7
11670,3
11671,4
11672,4
11673,5
11674,8
11675,1
11676,0
11677,6
11678,0
11679,8
11680,3
11681,5
11682,9
11683,9
11684,9
11685,2
11686,4
11687,2
11688,2
11689,9
11690,6
11691,5
11692,9
11693,3
11694,7
11695,5
11696,7
11697,5
11698,8
11699,8
11700,1
11701,7
11702,5
11703,3
11704,4
11705,3
11706,7
11707,1
11708,1
11709,2
11710,7
11711,6
11712,2
11713,4
11714,8
11715,8
11716,0
11717,3
11718,1
11719,1
11720,5
11721,4
11722,5
11723,8
11724,7
11725,3
11726,2
11727,1
11728,6
11729,5
11730,7
11731,0
11732,1
11733,8
11734,0
11735,3
11736,4
11737,7
11738,0
11739,1
11740,7
11741,3
11742,1
11743,5
11744,6
11745,1
11746,3
11747,8
11748,2
11749,8
11750,0
11751,4
11752,7
11753,0
11754,7
11755,4
11756,6
11757,3
11758,3
11759,6
11760,6
11761,6
11762,9
11763,3
11764,4
11765,7
11766,1
11767,1
11768,5
11769,0
11770,6
11771,3
11772,3
11773,7
11774,7
11775,8
11776,6
11777,6
11778,2
11779,8
11780,4
11781,1
11782,6
11783,3
11784,3
11785,7
11786,7
11787,7
11788,0
11789,7
11790,3
11791,3
11792,0
11793,7
11794,5
11795,4
11796,6
11797,2
11798,4
11799,6
11800,4
11801,7
11802,4
11803,0
11804,8
11805,5
11806,5
11807,7
11808,5
11809,1
11810,4
11811,2
11812,5
11813,0
11814,0
11815,3
11816,9
11817,0
11818,9
11819,5
11820,4
11821,3
11822,6
11823,9
11824,2
11825,3
11826,7
11827,4
11828,4
11829,5
11830,4
11831,0
11832,6
11833,5
11834,9
11835,8
11836,4
11837,4
11838,9
11839,0
11840,2
11841,7
11842,6
11843,8
11844,8
11845,1
11846,6
11847,0
11848,0
11849,3
11850,0
11851,1
11852,9
11853,0
11854,0
11855,6
11856,9
11857,0
11858,0
11859,9
11860,2
11861,0
11862,6
11863,8
11864,5
11865,8
11866,9
11867,4
11868,2
11869,4
11870,6
11871,3
11872,5
11873,6
11874,9
11875,2
11876,0
11877,2
11878,7
11879,7
11880,9
11881,1
11882,0
11883,0
11884,7
11885,8
11886,8
11887,3
11888,7
11889,7
11890,1
11891,3
11892,0
11893,4
11894,9
11895,1
11896,7
11897,1
11898,3
11899,2
11900,6
11901,7
11902,9
11903,6
11904,2
11905,0
11906,8
11907,1
11908,3
11909,8
11910,1
11911,7
11912,8
11913,7
11914,9
11915,1
11916,5
11917,1
11918,2
11919,5
11920,0
11921,8
11922,1
11923,0
11924,2
11925,1
11926,7
11927,5
11928,7
11929,1
11930,6
11931,6
11932,4
11933,7
11934,9
11935,7
11936,1
11937,0
11938,9
11939,6
11940,7
11941,4
11942,0
11943,8
11944,4
11945,1
11946,7
11947,2
11948,1
11949,9
11950,2
11951,5
11952,7
11953,0
11954,7
11955,2
11956,1
11957,0
11958,5
11959,6
11960,0
11961,1
11962,0
11963,4
11964,1
11965,5
11966,4
11967,2
11968,7
11969,7
11970,0
11971,4
11972,6
11973,2
11974,3
11975,5
11976,8
11977,0
11978,9
11979,0
11980,9
11981,8
11982,4
11983,6
11984,4
11985,5
11986,2
11987,7
11988,4
11989,7
11990,2
11991,7
11992,2
11993,4
11994,1
11995,3
11996,3
11997,4
11998,9
11999,3
12000,1
12001,3
12002,0
12003,1
12004,1
12005,7
12006,2
12007,7
12008,1
12009,7
12010,9
12011,4
12012,5
12013,4
12014,0
12015,2
12016,1
12017,1
12018,4
12019,3
12020,5
12021,3
12022,2
12023,5
12024,6
12025,0
12026,1
12027,1
12028,6
12029,5
12030,2
12031,5
12032,6
12033,5
12034,9
12035,7
12036,2
12037,6
12038,7
12039,5
12040,6
12041,9
12042,8
12043,5
12044,4
12045,8
12046,3
12047,2
12048,7
12049,0
12050,1
12051,5
12052,8
12053,0
12054,7
12055,9
12056,6
12057,6
12058,2
12059,6
12060,7
12061,5
12062,4
12063,8
12064,7
12065,1
12066,1
12067,1
12068,5
12069,9
12070,1
12071,6
12072,4
12073,4
12074,5
12075,8
12076,8
12077,2
12078,1
12079,0
12080,0
12081,1
12082,1
12083,3
12084,8
12085,8
12086,7
12087,1
12088,8
12089,7
12090,1
12091,6
12092,1
12093,5
12094,8
12095,3
12096,3
12097,7
12098,7
12099,6
12100,8
12101,4
12102,5
12103,1
12104,9
12105,7
12106,4
12107,2
12108,7
12109,5
12110,7
12111,3
12112,8
12113,1
12114,0
12115,7
12116,7
12117,5
12118,5
12119,0
12120,0
12121,9
12122,3
12123,9
12124,5
12125,4
12126,6
12127,7
12128,1
12129,0
12130,0
12131,5
12132,5
12133,6
12134,1
12135,4
12136,0
12137,4
12138,1
12139,5
12140,0
12141,0
12142,7
12143,1
12144,2
12145,5
12146,1
12147,2
12148,1
12149,0
12150,2
12151,3
12152,6
12153,6
12154,8
12155,7
12156,4
12157,4
12158,1
12159,8
12160,6
12161,6
12162,2
12163,9
12164,9
12165,1
12166,9
12167,3
12168,6
12169,0
12170,3
12171,2
12172,2
12173,2
12174,6
12175,5
12176,0
12177,8
12178,2
12179,9
12180,8
12181,7
12182,2
12183,0
12184,0
12185,7
12186,7
12187,8
12188,7
12189,6
12190,5
12191,1
12192,2
12193,2
12194,7
12195,3
12196,5
12197,5
12198,9
12199,6
12200,0
12201,2
12202,4
12203,1
12204,1
12205,1
12206,6
12207,2
12208,7
12209,1
12210,0
12211,1
12212,5
12213,8
12214,9
12215,6
12216,4
12217,1
12218,2
12219,2
12220,1
12221,4
12222,8
12223,4
12224,7
12225,3
12226,3
12227,3
12228,6
12229,9
12230,8
12231,3
12232,9
12233,0
12234,7
12235,1
12236,8
12237,8
12238,2
12239,6
12240,3
12241,6
12242,7
12243,7
12244,9
12245,7
12246,7
12247,5
12248,5
12249,1
12250,2
12251,6
12252,6
12253,6
12254,3
12255,2
12256,2
12257,9
12258,6
12259,7
12260,3
12261,9
12262,5
12263,3
12264,9
12265,5
12266,0
12267,8
12268,5
12269,9
12270,1
12271,2
12272,6
12273,3
12274,1
12275,8
12276,2
12277,6
12278,0
12279,3
12280,4
12281,1
12282,0
12283,7
12284,7
12285,7
12286,9
12287,6
12288,0
12289,1
12290,0
12291,0
12292,1
12293,6
12294,5
12295,7
12296,8
12297,1
12298,6
12299,4
12300,5
12301,9
12302,7
12303,7
12304,6
12305,8
12306,2
12307,9
12308,6
12309,0
12310,1
12311,9
12312,7
12313,2
12314,7
12315,1
12316,0
12317,5
12318,4
12319,4
12320,2
12321,7
12322,8
12323,5
12324,4
12325,2
12326,4
12327,3
12328,5
12329,6
12330,5
12331,5
12332,3
12333,4
12334,5
12335,2
12336,5
12337,8
12338,8
12339,0
12340,5
12341,5
12342,3
12343,7
12344,9
12345,1
12346,3
12347,9
12348,6
12349,9
12350,7
12351,4
12352,5
12353,3
12354,1
12355,8
12356,2
12357,0
12358,7
12359,0
12360,5
12361,3
12362,1
12363,7
12364,9
12365,0
12366,5
12367,8
12368,6
12369,2
12370,7
12371,0
12372,3
12373,3
12374,2
12375,9
12376,7
12377,7
12378,0
12379,0
12380,2
12381,4
12382,1
12383,5
12384,2
12385,3
12386,3
12387,1
12388,1
12389,1
12390,8
12391,7
12392,4
12393,0
12394,1
12395,1
12396,0
12397,2
12398,4
12399,5
12400,3
12401,9
12402,1
12403,9
12404,3
12405,1
12406,3
12407,6
12408,2
12409,1
12410,1
12411,1
12412,7
12413,0
12414,7
12415,8
12416,4
12417,1
12418,9
12419,9
12420,0
12421,1
12422,7
12423,0
12424,7
12425,0
12426,9
12427,1
12428,4
12429,4
12430,1
12431,0
12432,5
12433,5
12434,3
12435,1
12436,6
12437,3
12438,6
12439,6
12440,7
12441,0
12442,3
12443,0
12444,6
12445,0
12446,3
12447,1
12448,7
12449,2
12450,0
12451,8
12452,4
12453,0
12454,2
12455,2
12456,4
12457,2
12458,9
12459,7
12460,2
12461,7
12462,2
12463,8
12464,0
12465,5
12466,0
12467,1
12468,1
12469,1
12470,1
12471,4
12472,4
12473,4
12474,5
12475,4
12476,2
12477,8
12478,3
12479,1
12480,8
12481,7
12482,6
12483,1
12484,9
12485,9
12486,1
12487,3
12488,9
12489,6
12490,5
12491,1
12492,3
12493,6
12494,6
12495,5
12496,2
12497,9
12498,1
12499,9
12500,8
12501,7
12502,3
12503,8
12504,3
12505,7
12506,1
12507,3
12508,7
12509,1
12510,1
12511,3
12512,5
12513,1
12514,4
12515,3
12516,0
12517,7
12518,1
12519,6
12520,1
12521,3
12522,1
12523,4
12524,7
12525,0
12526,6
12527,0
12528,5
12529,2
12530,8
12531,2
12532,3
12533,4
12534,3
12535,9
12536,3
12537,2
12538,8
12539,5
12540,6
12541,7
12542,9
12543,1
12544,2
12545,2
12546,0
12547,6
12548,6
12549,0
12550,0
12551,5
12552,3
12553,1
12554,2
12555,1
12556,9
12557,0
12558,0
12559,6
12560,6
12561,9
12562,9
12563,5
12564,3
12565,3
12566,4
12567,4
12568,1
12569,6
12570,7
12571,9
12572,6
12573,8
12574,8
12575,7
12576,9
12577,8
12578,9
12579,7
12580,2
12581,4
12582,2
12583,7
12584,6
12585,7
12586,2
12587,6
12588,3
12589,3
12590,5
12591,6
12592,1
12593,6
12594,2
12595,7
12596,5
12597,1
12598,2
12599,5
12600,2
12601,8
12602,9
12603,8
12604,3
12605,3
12606,3
12607,7
12608,3
12609,6
12610,6
12611,4
12612,7
12613,6
12614,9
12615,9
12616,2
12617,1
12618,9
12619,8
12620,6
12621,6
12622,4
12623,0
12624,1
12625,5
12626,1
12627,9
12628,0
12629,1
12630,8
12631,8
12632,9
12633,0
12634,2
12635,0
12636,0
12637,1
12638,1
12639,4
12640,1
12641,6
12642,0
12643,9
12644,6
12645,2
12646,8
12647,9
12648,7
12649,5
12650,3
12651,5
12652,2
12653,8
12654,9
12655,0
12656,2
12657,0
12658,3
12659,1
12660,8
12661,3
12662,7
12663,5
12664,2
12665,1
12666,6
12667,4
12668,0
12669,5
12670,9
12671,7
12672,7
12673,0
12674,8
12675,0
12676,5
12677,7
12678,1
12679,5
12680,5
12681,6
12682,1
12683,2
12684,9
12685,9
12686,3
12687,7
12688,3
12689,3
12690,3
12691,2
12692,6
12693,0
12694,4
12695,5
12696,1
12697,0
12698,1
12699,4
12700,2
12701,7
12702,5
12703,1
12704,6
12705,0
12706,0
12707,0
12708,7
12709,1
12710,7
12711,4
12712,3
12713,0
12714,9
12715,0
12716,6
12717,5
12718,9
12719,4
12720,2
12721,1
12722,5
12723,4
12724,4
12725,1
12726,6
12727,4
12728,1
12729,7
12730,3
12731,5
12732,9
12733,4
12734,0
12735,7
12736,5
12737,0
12738,9
12739,1
12740,1
12741,8
12742,4
12743,1
12744,1
12745,7
12746,3
12747,4
12748,4
12749,5
12750,6
12751,4
12752,7
12753,5
12754,7
12755,7
12756,5
12757,2
12758,3
12759,7
12760,7
12761,3
12762,2
12763,4
12764,0
12765,2
12766,6
12767,1
12768,7
12769,8
12770,4
12771,6
12772,2
12773,7
12774,5
12775,9
12776,8
12777,5
12778,5
12779,0
12780,3
12781,1
12782,8
12783,7
12784,2
12785,4
12786,0
12787,3
12788,7
12789,3
12790,8
12791,4
12792,9
12793,8
12794,1
12795,1
12796,2
12797,7
12798,1
12799,5
12800,8
12801,0
12802,7
12803,6
12804,2
12805,3
12806,1
12807,4
12808,4
12809,6
12810,0
12811,6
12812,7
12813,3
12814,7
12815,5
12816,7
12817,3
12818,3
12819,5
12820,1
12821,1
12822,4
12823,4
12824,0
12825,6
12826,0
12827,6
12828,7
12829,8
12830,0
12831,1
12832,3
12833,8
12834,7
12835,1
12836,3
12837,1
12838,1
12839,6
12840,5
12841,6
12842,1
12843,5
12844,3
12845,8
12846,7
12847,0
12848,3
12849,2
12850,6
12851,7
12852,1
12853,3
12854,6
12855,0
12856,1
12857,1
12858,6
12859,2
12860,3
12861,3
12862,1
12863,5
12864,6
12865,7
12866,0
12867,5
12868,5
12869,8
12870,7
12871,6
12872,8
12873,3
12874,8
12875,8
12876,7
12877,1
12878,8
12879,9
12880,5
12881,6
12882,3
12883,3
12884,6
12885,6
12886,4
12887,3
12888,7
12889,2
12890,7
12891,3
12892,7
12893,1
12894,0
12895,9
12896,0
12897,1
12898,6
12899,7
12900,1
12901,5
12902,3
12903,6
12904,0
12905,8
12906,3
12907,1
12908,9
12909,3
12910,4
12911,0
12912,3
12913,0
12914,4
12915,4
12916,9
12917,9
12918,1
12919,7
12920,7
12921,3
12922,0
12923,7
12924,5
12925,0
12926,3
12927,4
12928,3
12929,3
12930,7
12931,9
12932,9
12933,1
12934,6
12935,8
12936,7
12937,5
12938,7
12939,6
12940,4
12941,5
12942,8
12943,6
12944,6
12945,4
12946,2
12947,5
12948,2
12949,1
12950,2
12951,2
12952,8
12953,6
12954,7
12955,1
12956,6
12957,3
12958,7
12959,4
12960,4
12961,6
12962,3
12963,2
12964,3
12965,3
12966,6
12967,8
12968,7
12969,8
12970,0
12971,4
12972,4
12973,5
12974,7
12975,7
12976,8
12977,6
12978,3
12979,7
12980,7
12981,2
12982,1
12983,5
12984,6
12985,0
12986,3
12987,5
12988,1
12989,2
12990,0
12991,3
12992,1
12993,4
12994,1
12995,7
12996,1
12997,6
12998,0
12999,7
13000,1
13001,3
13002,4
13003,1
13004,1
13005,3
13006,8
13007,4
13008,0
13009,3
13010,5
13011,6
13012,1
13013,8
13014,5
13015,3
13016,1
13017,2
13018,0
13019,5
13020,1
13021,3
13022,3
13023,8
13024,9
13025,3
13026,4
13027,4
13028,3
13029,1
13030,1
13031,3
13032,7
13033,5
13034,1
13035,7
13036,3
13037,4
13038,6
13039,4
13040,5
13041,1
13042,1
13043,4
13044,0
13045,5
13046,0
13047,1
13048,1
13049,8
13050,5
13051,6
13052,4
13053,2
13054,8
13055,4
13056,8
13057,0
13058,0
13059,9
13060,4
13061,1
13062,0
13063,2
13064,8
13065,6
13066,7
13067,2
13068,0
13069,6
13070,0
13071,3
13072,6
13073,1
13074,8
13075,8
13076,8
13077,4
13078,6
13079,0
13080,8
13081,1
13082,9
13083,0
13084,5
13085,4
13086,4
13087,1
13088,9
13089,3
13090,7
13091,1
13092,2
13093,0
13094,6
13095,8
13096,3
13097,6
13098,8
13099,2
13100,5
13101,2
13102,2
13103,0
13104,2
13105,4
13106,2
13107,6
13108,7
13109,4
13110,8
13111,1
13112,5
13113,5
13114,2
13115,1
13116,1
13117,0
13118,0
13119,2
13120,6
13121,6
13122,3
13123,0
13124,8
13125,7
13126,3
13127,8
13128,4
13129,7
13130,1
13131,6
13132,9
13133,3
13134,1
13135,7
13136,6
13137,4
13138,7
13139,6
13140,7
13141,4
13142,6
13143,2
13144,2
13145,5
13146,7
13147,5
13148,5
13149,3
13150,4
13151,7
13152,2
13153,9
13154,1
13155,2
13156,7
13157,7
13158,0
13159,3
13160,0
13161,7
13162,7
13163,7
13164,5
13165,1
13166,1
13167,9
13168,4
13169,1
13170,5
13171,2
13172,8
13173,8
13174,0
13175,4
13176,9
13177,7
13178,5
13179,6
13180,1
13181,9
13182,6
13183,2
13184,5
13185,3
13186,0
13187,2
13188,6
13189,9
13190,1
13191,3
13192,3
13193,7
13194,4
13195,1
13196,3
13197,3
13198,7
13199,6
13200,8
13201,7
13202,6
13203,8
13204,8
13205,3
13206,3
13207,0
13208,1
13209,2
13210,5
13211,4
13212,7
13213,5
13214,1
13215,0
13216,8
13217,6
13218,6
13219,8
13220,9
13221,7
13222,7
13223,4
13224,6
13225,6
13226,9
13227,3
13228,9
13229,0
13230,0
13231,3
13232,1
13233,1
13234,5
13235,9
13236,0
13237,6
13238,1
13239,1
13240,5
13241,6
13242,1
13243,0
